ID,Sales
1,4093.977509286748
2,7795.2527065908325
3,8760.0353761083
4,7920.048935204088
5,8069.319514198235
6,6012.843918105423
7,8267.234928952832
8,8664.36465875707
9,7081.232100045072
10,5572.132910416022
11,8306.921018833005
12,7779.139144738858
13,6865.240754550108
14,9697.152914015347
15,5384.752618607772
16,5497.435741168269
17,5571.428906314213
18,10490.58775794724
19,11182.814519098276
20,10984.411357447734
21,7846.137217224675
22,4825.052641747197
23,7314.534247179016
24,4640.6631709715075
25,7714.435669230331
26,12035.397546189972
27,10274.234339539023
28,5884.036979874691
29,5333.591831461111
30,4559.561984238484
31,5672.756049711172
32,10731.090601764177
33,6794.044964383693
34,6163.9209887552715
35,4848.204078056703
36,9054.840289065687
37,3984.0509813609874
38,8314.930834397877
39,4776.466292867897
40,10811.40263576917
41,6105.698126461042
42,5963.6923861331425
43,8243.572180252753
44,7470.744169630817
45,5844.133005889748
46,6809.953369036887
47,6865.240754550108
48,12352.922249056752
49,6276.311967212083
50,9016.671714766328
51,8094.449681078268
52,8918.37442172063
53,7128.287104000504
54,9784.243241901273
55,5151.193979624583
56,5176.69907609584
57,6882.773593662287
58,5470.463125795085
59,9956.781436956002
60,7884.773475028635
61,5373.083065953389
62,8476.208553664608
63,7827.744169502259
64,10317.512776188261
65,4344.221923358221
66,13406.211251134857
67,4731.2269107298525
68,6331.612599303315
69,8560.504310240005
70,4963.1974643757085
71,6125.578082141464
72,6853.595231249028
73,8033.551708976431
74,6113.421436894088
75,5591.014670974486
76,8476.208553664608
77,8645.81033136953
78,7975.225650804587
79,5205.557594174567
80,7382.477166865731
81,12462.378450979584
82,7128.287104000504
83,4109.43728254837
84,7335.40653249949
85,5881.467251900671
86,6354.589519195146
87,7778.20886632926
88,3937.130864615265
89,9105.921272982383
90,6462.410980302385
91,7626.257543120453
92,7328.338381903215
93,4742.9341739810125
94,5732.291784347172
95,6232.828245943784
96,11369.550063500832
97,8680.239676782436
98,5497.435741168269
99,4723.650218247402
100,7950.19740652562
101,6276.311967212083
102,5875.43878707201
103,7984.719085180793
104,7018.832926192678
105,8267.234928952832
106,5713.89694958039
107,5865.824729469724
108,6937.805034449694
109,8221.620470198857
110,8911.73119844923
111,7625.0206897129265
112,9128.10673563184
113,6074.247541614763
114,8581.2348453794
115,5601.937929963885
116,7257.999662138541
117,10207.20077082612
118,6323.386698099767
119,11426.776733354152
120,9017.903817005867
121,8765.799808765403
122,6988.313307644649
123,7742.950756205027
124,8643.331117045333
125,5881.3664573494425
126,4541.821851648175
127,6730.112190580244
128,7959.286247513651
129,5713.625411818615
130,4538.971933831796
131,8098.438660602022
132,7166.3290592309
133,6601.869011344354
134,6959.213409316446
135,5516.329940486409
136,7905.503377736103
137,6949.088479283721
138,7412.240530935699
139,6124.965344011195
140,7394.588298661529
141,6711.533814456454
142,3953.916650481947
143,6988.313307644649
144,5497.435741168269
145,8716.374311914062
146,7844.923577323994
147,7490.025892258935
148,13278.958291884604
149,4963.070591669739
150,5244.438085505872
151,11472.626142223322
152,7894.938665330204
153,8643.331117045333
154,7812.890757353514
155,6692.457922776463
156,6712.930292191723
157,5824.037597413737
158,7476.186422943276
159,11874.583976475966
160,7271.314909238149
161,3474.5965026626977
162,4910.456265730957
163,7802.86783836822
164,9606.023927466029
165,6798.414535401903
166,6805.306614013687
167,5447.387025133938
168,5403.14023694418
169,3357.428524032518
170,5171.665718956771
171,7282.605437445319
172,8183.480489534098
173,7246.464314961456
174,11731.086177000841
175,8183.480489534098
176,12191.439843039883
177,8456.856179512148
178,5292.577277673353
179,9070.941524784292
180,11142.817943855727
181,6367.452392574823
182,7604.973016287754
183,5949.717868713967
184,7345.6146235189335
185,4411.705061385307
186,6870.091676823989
187,5310.88479408261
188,8946.89401817248
189,7894.938665330204
190,8504.030555299141
191,8689.241860191172
192,6453.074948840481
193,9437.409947428252
194,18915.49520283262
195,11038.776496533077
196,5682.740169766576
197,3002.397172269342
198,6749.885301965139
199,8683.136247121658
200,6028.477118223943
201,13283.780465052285
202,7960.461956209085
203,4229.248616138959
204,5566.316109020568
205,9497.938425193437
206,4919.885331521923
207,9794.53046130672
208,7017.114794387039
209,8355.434661013263
210,5478.567442297147
211,6859.459247746486
212,6573.640265821262
213,8715.821407830024
214,11369.550063500832
215,7077.862232615969
216,8403.516152769726
217,8103.877720059789
218,5793.674806614463
219,4893.874219629277
220,8116.270785529996
221,6323.5785539738845
222,6344.061679261633
223,8187.01257427693
224,6325.822093742394
225,5984.797023257793
226,7001.1601425984045
227,6777.132560884396
228,9213.59945913844
229,7820.182449030128
230,7559.270313914491
231,5930.301489915499
232,11227.445061980172
233,6884.818537472401
234,7311.184008398915
235,6620.180621704827
236,4944.803254661554
237,9054.698575846485
238,7345.369557467387
239,10250.905334345143
240,5870.60848507311
241,6000.603648594949
242,5332.229958789513
243,4109.43728254837
244,11142.817943855727
245,5332.229958789513
246,8689.241860191172
247,16454.455496714545
248,5292.577277673353
249,5844.133005889748
250,5770.944590240089
251,8133.835022118676
252,7933.31606262071
253,4287.39007991467
254,6087.325209221055
255,11746.17257071735
256,6137.345500384996
257,15965.455817824022
258,6319.566341845367
259,5717.395309099199
260,7137.24738015308
261,4696.805107437203
262,7635.405908934218
263,6504.111572195044
264,12006.389445537821
265,7333.42327554938
266,10731.090601764177
267,4485.610665009013
268,8215.15140770177
269,5292.577277673353
270,6720.598805565634
271,7434.679585657422
272,6654.097152043004
273,7326.3868438757345
274,6581.421436874033
275,8906.295291043029
276,10087.189540164856
277,6305.805547107992
278,10161.304261460857
279,6167.877880845746
280,9788.764814839367
281,5495.603846163658
282,5332.229958789513
283,6092.249429946844
284,11401.65175809946
285,6379.750088043196
286,8060.985691867253
287,6718.8038871462095
288,9739.405113419683
289,4723.909044780424
290,8469.193093546795
291,7386.859433218529
292,4473.757061066817
293,14062.642017545866
294,17606.01590496986
295,8179.797068685943
296,7924.586701926897
297,10260.997893829732
298,10168.298802004963
299,11701.124655493064
300,8586.146067533951
301,7882.771592482924
302,6245.749546954167
303,8795.255235313138
304,4360.64294636976
305,6871.642482425881
306,5713.89694958039
307,6100.431336413596
308,4217.81572180216
309,7457.071965172719
310,5465.520126318282
311,12808.780646217136
312,4623.17582015182
313,5080.414519328929
314,7950.19740652562
315,6232.934900357682
316,10334.567759943964
317,8645.81033136953
318,7822.915693202696
319,7326.3868438757345
320,5512.925398145108
321,11701.124655493064
322,7407.664026202741
323,5488.678789842831
324,5246.345789942268
325,9920.67155109667
326,5129.1890497593995
327,7950.19740652562
328,3188.496747278074
329,4820.417431713166
330,6903.235385738727
331,6951.9320543148615
332,5270.035786759738
333,9596.227126516469
334,10508.082570172797
335,12329.851101166867
336,7386.797768822329
337,10149.960688384244
338,3082.494092419071
339,5332.229958789513
340,6598.157940283125
341,4823.912683423089
342,10194.210340411362
343,5526.050874810568
344,4929.745240946719
345,8540.92161797488
346,10192.88379808445
347,11444.56014611659
348,5332.229958789513
349,5403.038532277338
350,9654.113201974982
351,6780.743278915394
352,6486.0567402959605
353,5780.073203634186
354,6859.940236341724
355,10628.773082737922
356,3910.3365323054686
357,6142.357369835693
358,9234.66872155171
359,8540.92161797488
360,13107.37763124179
361,6645.104889110749
362,12967.552700788956
363,6605.4395193813325
364,4783.124660110939
365,3877.007232955859
366,6884.462704266482
367,7182.1414401965485
368,5704.663394367185
369,7091.77061065318
370,5345.27317257773
371,4695.685902123359
372,7428.335738693239
373,4359.281273275158
374,7993.723797556076
375,7266.429860878749
376,8035.672015851334
377,8912.915587598889
378,6100.431336413596
379,9198.27799265814
380,7186.178765584968
381,5898.337444535126
382,6305.805547107992
383,4973.235501111146
384,11946.388664114009
385,7355.396232680946
386,5456.570623431594
387,7626.003056368961
388,8588.641920975255
389,8055.180538088682
390,7050.079052892849
391,8789.688517291941
392,5280.966188232016
393,6581.421436874033
394,5713.89694958039
395,9375.638181573597
396,6779.7007207489
397,5857.3422140146595
398,6652.522111918532
399,5296.297873302105
400,4767.4706469859475
401,6040.333579814338
402,9742.41355106506
403,9459.087352146382
404,9044.518253777824
405,11038.776496533077
406,8947.156151220097
407,7282.061672824801
408,5717.771636535444
409,10309.55772895624
410,11424.78304288135
411,9675.663517754218
412,8715.308447931626
413,8057.831689598956
414,5996.277992505728
415,4286.108940202907
416,10648.386726310928
417,7023.020264123868
418,7355.396232680946
419,6184.925332650415
420,3014.279189764202
421,11447.911735570546
422,6413.350662994045
423,5174.247356153813
424,5253.478126943283
425,5852.433642073521
426,6291.211064222495
427,8940.745500071378
428,6947.187722010731
429,5550.260371888827
430,5553.113768899149
431,4127.909074838152
432,3885.208430376743
433,6859.940236341724
434,17090.133952978333
435,5164.554086737543
436,5555.223735353911
437,6829.292694412225
438,6274.671415463208
439,5488.678789842831
440,5555.223735353911
441,4127.909074838152
442,8006.723409209901
443,6845.708632921064
444,3944.6973234041193
445,9813.048003934919
446,5244.96745993053
447,4696.805107437203
448,8519.609721307108
449,8519.609721307108
450,9760.126999601325
451,5550.390323784429
452,6492.405360849423
453,5080.414519328929
454,5259.047542678533
455,13955.046842107668
456,9968.902410850704
457,6118.1388845705615
458,5486.721266610117
459,4899.4530251879505
460,6247.067324621178
461,5360.316752321068
462,11112.270934551976
463,5025.1421143015305
464,5867.180067879594
465,7968.841894420166
466,4837.6703241694895
467,6947.187722010731
468,8077.599532943181
469,8340.207262115258
470,7001.1601425984045
471,4128.331655843899
472,6533.537154048102
473,7306.843911566143
474,9808.965887631888
475,8072.039200315762
476,7899.7358276642935
477,5160.996128543763
478,8466.02904079604
479,6039.994482871541
480,4716.89307021661
481,7051.903794553626
482,7849.783468708376
483,6596.9175887283045
484,5667.876237265341
485,6291.211064222495
486,6909.9552823781305
487,6631.180860026656
488,7848.600516649127
489,6876.309387613978
490,5803.398574271873
491,10396.767222494896
492,6800.24862588986
493,4620.16442447201
494,13705.17417467637
495,7157.778147349014
496,3687.9970176996394
497,7384.465753148882
498,6361.275261516604
499,10135.13970094469
500,5404.145273709815
501,6805.9167490301725
502,5951.9329775850865
503,7125.229965727415
504,5533.909205521715
505,8548.684305084522
506,3294.8444753650297
507,5898.150112709284
508,6675.740189936094
509,5843.72324661131
510,6128.612908639762
511,6689.672265927367
512,8746.268112195492
513,6385.536329421094
514,9111.915658960663
515,6672.722027933722
516,9458.254146354438
517,5371.5228274801475
518,6950.34935405335
519,7320.158335265404
520,9606.133854670887
521,8247.348339409611
522,5852.242211072636
523,9778.812434697962
524,7804.540459054497
525,8104.033976749426
526,5280.028666101072
527,4209.492882444507
528,8912.915587598889
529,5803.398574271873
530,9492.068273058307
531,7303.991829078773
532,5680.102149278488
533,8888.668240004343
534,6317.605218903203
535,7020.890894996847
536,8827.887953108211
537,6218.790036970777
538,9435.119165436661
539,12493.124324910808
540,8124.750080813641
541,4894.93993085266
542,5859.647546215386
543,4504.068010885727
544,3512.154194424153
545,8646.13708348023
546,6325.027500822808
547,7824.197807363099
548,5105.874774683039
549,6040.333579814338
550,5922.224657617297
551,9279.030425934907
552,8132.821946211872
553,5615.023994023289
554,6069.839142251006
555,8457.977664692091
556,5638.985673367385
557,7902.091602281617
558,8348.421835930563
559,8069.442508539958
560,9742.41355106506
561,6648.973854406273
562,6474.160677852649
